"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","25-34 years","25-34",25,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","35-44 years","35-44",44,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","45-54 years","45-54",177,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","55-64 years","55-64",322,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","65-74 years","65-74",491,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","75-84 years","75-84",657,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Aug., 2011","2011/08","85+ years","85+",707,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","15-24 years","15-24",17,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","25-34 years","25-34",21,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","35-44 years","35-44",46,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","45-54 years","45-54",163,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","55-64 years","55-64",352,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","65-74 years","65-74",507,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","75-84 years","75-84",647,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Sep., 2011","2011/09","85+ years","85+",753,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","35-44 years","35-44",60,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","45-54 years","45-54",186,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","55-64 years","55-64",360,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","65-74 years","65-74",504,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","75-84 years","75-84",738,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Oct., 2011","2011/10","85+ years","85+",826,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","25-34 years","25-34",30,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","35-44 years","35-44",43,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","45-54 years","45-54",182,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","55-64 years","55-64",345,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","65-74 years","65-74",515,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","75-84 years","75-84",778,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Nov., 2011","2011/11","85+ years","85+",839,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","15-24 years","15-24",15,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","25-34 years","25-34",28,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","35-44 years","35-44",61,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","45-54 years","45-54",201,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","55-64 years","55-64",396,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","65-74 years","65-74",594,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","75-84 years","75-84",847,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2011","2011","Dec., 2011","2011/12","85+ years","85+",997,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","25-34 years","25-34",37,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","35-44 years","35-44",66,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","45-54 years","45-54",217,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","55-64 years","55-64",458,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","65-74 years","65-74",625,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","75-84 years","75-84",908,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jan., 2012","2012/01","85+ years","85+",1100,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","25-34 years","25-34",24,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","35-44 years","35-44",52,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","45-54 years","45-54",216,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","55-64 years","55-64",402,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","65-74 years","65-74",519,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","75-84 years","75-84",802,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Feb., 2012","2012/02","85+ years","85+",1026,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","15-24 years","15-24",14,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","25-34 years","25-34",34,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","35-44 years","35-44",57,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","45-54 years","45-54",213,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","55-64 years","55-64",428,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","65-74 years","65-74",616,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","75-84 years","75-84",862,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Mar., 2012","2012/03","85+ years","85+",1040,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","25-34 years","25-34",32,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","35-44 years","35-44",64,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","45-54 years","45-54",191,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","55-64 years","55-64",435,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","65-74 years","65-74",547,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","75-84 years","75-84",769,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Apr., 2012","2012/04","85+ years","85+",864,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","15-24 years","15-24",14,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","25-34 years","25-34",37,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","35-44 years","35-44",66,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","45-54 years","45-54",214,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","55-64 years","55-64",378,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","65-74 years","65-74",485,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","75-84 years","75-84",722,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","May, 2012","2012/05","85+ years","85+",844,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","25-34 years","25-34",23,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","35-44 years","35-44",50,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","45-54 years","45-54",197,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","55-64 years","55-64",319,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","65-74 years","65-74",472,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","75-84 years","75-84",676,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","85+ years","85+",769,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jun., 2012","2012/06","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","25-34 years","25-34",20,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","35-44 years","35-44",58,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","45-54 years","45-54",153,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","55-64 years","55-64",366,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","65-74 years","65-74",492,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","75-84 years","75-84",698,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Jul., 2012","2012/07","85+ years","85+",762,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Aug., 2012","2012/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Aug., 2012","2012/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2012","2012","Aug., 2012","2012/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
